38 133
19 0 4
0 26 3
21 0 2
0 30 8
0 14 16
23 0 4
20 0 13
1 0 5
12 0 2
0 27 19
1 29 6
7 1 6
22 1 3
1 13 11
21 1 19
34 1 12
1 5 20
20 1 16
1 16 13
37 2 9
15 2 4
2 5 11
28 2 17
7 3 5
3 35 9
18 3 18
3 26 18
3 21 4
3 36 19
3 25 1
33 3 16
10 3 17
8 3 7
3 31 19
4 7 10
4 6 9
26 4 8
22 4 20
4 37 3
21 4 11
5 4 11
5 32 18
5 17 13
5 30 10
33 5 10
20 5 12
5 16 10
6 19 6
25 6 10
6 8 9
20 6 14
6 27 8
32 7 7
25 7 17
7 8 4
8 30 5
14 8 18
8 20 2
32 9 4
9 35 18
26 9 12
9 30 14
33 9 11
10 9 10
20 9 2
31 9 18
10 18 1
14 10 2
10 24 16
13 11 14
36 11 3
11 34 11
12 32 5
33 12 7
20 12 8
32 13 3
26 13 12
34 13 2
14 17 4
26 14 1
14 37 10
14 21 4
30 14 8
14 33 2
37 15 19
15 30 20
28 15 16
15 27 10
29 16 20
16 36 14
16 33 11
28 16 1
32 17 16
17 26 8
25 17 15
33 17 1
17 20 15
28 17 3
17 24 15
18 32 6
36 18 2
18 33 19
18 20 10
29 19 12
37 19 11
19 21 7
19 23 14
19 31 4
35 20 8
20 25 14
28 20 18
32 21 12
37 21 18
22 37 12
22 25 15
22 31 2
23 37 11
36 23 8
30 23 2
24 30 20
25 36 11
33 25 13
27 25 10
26 32 5
26 37 17
29 27 15
29 34 13
34 30 19
32 31 3
35 32 10
36 32 17
35 33 1
35 36 5
2 4
