39 153
26 0 11
35 0 8
2 0 2
0 3 10
0 17 5
36 0 9
20 0 6
11 0 10
29 0 16
38 0 1
9 1 5
5 1 9
12 1 2
27 1 8
4 1 9
28 1 16
21 1 14
20 1 19
1 30 5
26 2 19
2 35 7
7 2 15
2 25 18
2 12 11
32 2 6
2 4 1
2 37 12
29 2 7
15 2 12
2 38 17
3 26 1
18 3 1
19 3 2
33 3 18
3 34 4
36 3 11
3 21 14
3 20 15
6 3 3
3 15 14
4 26 4
4 12 14
8 4 17
18 4 12
19 4 4
27 4 7
4 20 7
23 5 10
25 5 9
5 32 2
5 36 2
5 6 7
15 5 13
6 35 10
25 6 1
8 6 5
6 18 20
6 37 11
28 6 4
6 11 2
23 7 19
26 7 13
7 33 17
14 7 11
7 10 16
7 16 11
9 8 13
33 8 17
34 8 8
20 8 14
11 8 4
29 8 15
8 10 2
9 23 18
9 35 15
9 22 16
12 9 16
27 9 4
9 28 14
15 9 1
10 35 20
10 17 8
28 10 14
21 10 12
10 15 9
11 23 11
11 19 20
11 27 3
11 37 9
26 12 18
14 12 14
12 21 20
20 12 2
17 13 1
13 14 20
13 24 10
13 29 16
14 26 1
14 32 8
28 14 7
14 31 8
14 30 17
18 15 9
17 15 5
15 31 20
15 38 2
16 35 14
16 37 3
16 24 2
17 22 10
17 18 11
27 17 19
17 34 18
17 31 7
17 38 19
32 18 16
27 18 8
18 37 3
18 20 8
18 24 19
18 29 20
18 38 10
19 26 8
35 19 3
32 19 11
20 19 11
20 24 8
21 26 19
21 32 5
21 38 14
22 35 19
22 28 15
23 32 16
23 27 16
33 23 19
37 23 3
26 24 17
24 32 10
27 24 17
33 25 1
26 32 12
33 26 14
33 27 19
32 28 13
31 28 6
33 29 3
31 29 4
29 30 17
35 30 8
34 30 12
30 31 7
38 30 13
37 34 19
1 37
