38 123
0 23 14
25 0 7
24 0 16
14 0 10
0 8 11
0 2 12
0 18 16
33 0 17
10 0 10
1 6 16
1 23 16
14 1 4
1 8 4
7 1 17
1 32 19
1 27 7
1 10 1
1 11 11
5 2 11
36 2 18
2 6 1
3 15 7
3 12 4
3 28 4
3 19 16
31 3 3
35 4 15
8 4 1
12 4 10
32 4 2
33 4 14
5 35 12
5 20 2
5 18 3
5 29 17
21 5 18
5 10 2
6 24 4
19 6 6
21 6 8
20 7 15
7 8 3
30 7 10
30 8 1
28 8 8
36 9 7
26 9 9
9 19 15
11 9 12
20 10 15
25 10 16
10 14 10
10 12 12
10 34 8
19 10 19
11 36 14
11 32 3
33 11 17
11 29 19
13 11 17
31 11 10
12 20 19
12 23 2
12 37 9
16 12 15
18 12 18
12 31 18
36 13 8
13 18 14
29 13 14
24 14 10
16 14 10
14 33 14
17 14 19
14 30 17
15 20 9
24 15 13
16 25 17
16 37 5
33 16 10
16 34 16
27 16 11
19 16 19
17 23 11
17 37 10
24 17 13
17 30 11
27 17 5
18 29 16
33 19 6
34 19 16
20 37 8
20 32 19
23 21 4
37 21 20
21 30 4
21 27 12
31 21 12
25 22 19
22 24 15
27 22 13
30 23 3
26 23 3
37 24 1
24 32 20
30 24 12
27 24 16
25 29 9
36 26 13
32 27 4
30 27 9
34 27 9
35 28 14
33 28 5
29 34 2
29 31 16
35 30 5
32 30 14
30 33 1
37 31 17
35 33 11
33 36 7
34 36 10
36 15
