38 113
27 0 19
16 0 20
0 23 15
17 1 3
1 32 2
1 8 5
1 9 15
36 1 14
1 23 6
1 2 14
34 2 7
2 22 13
2 29 15
2 11 9
2 6 10
33 2 4
2 23 10
19 3 7
3 24 12
12 3 13
37 3 11
20 3 12
5 3 7
3 21 6
24 4 19
12 4 2
4 8 14
4 9 15
14 4 8
5 8 9
37 5 15
6 18 17
6 29 10
15 6 15
28 6 11
6 20 12
13 6 10
22 7 5
7 17 13
7 29 9
31 7 8
7 12 17
8 7 20
7 28 11
10 7 7
30 7 19
7 13 20
24 8 5
32 8 11
8 12 15
8 33 18
14 8 4
8 21 20
9 37 7
9 14 18
35 9 19
19 10 20
34 10 11
10 17 6
10 33 19
10 23 4
11 25 16
18 11 15
24 11 14
11 15 12
33 11 10
17 13 16
29 13 7
15 13 12
21 13 13
13 35 7
14 17 20
14 21 15
14 35 18
15 19 12
32 15 12
36 15 2
16 15 6
25 17 14
17 24 3
36 17 13
33 17 9
17 23 16
19 18 2
18 27 4
22 18 10
18 20 4
18 21 10
25 19 15
22 19 19
29 19 6
19 26 5
20 22 15
20 36 1
23 20 13
35 20 5
21 26 12
22 24 20
23 29 13
31 23 16
32 23 19
23 36 19
23 26 8
24 28 8
30 25 11
26 33 1
26 35 4
27 32 20
34 28 7
30 31 6
31 33 8
32 34 1
34 33 7
34 37
