32 88
23 0 11
7 0 14
0 20 3
0 5 3
0 8 14
25 0 4
31 1 5
21 1 11
2 1 9
9 1 19
16 1 4
12 2 7
2 13 20
2 10 19
2 19 7
2 8 5
2 9 16
16 2 13
28 2 7
2 25 13
12 3 1
3 6 9
13 3 13
20 3 16
14 3 5
3 8 1
3 26 15
3 28 13
31 4 17
4 6 4
4 13 7
4 20 16
4 19 2
24 4 15
4 22 13
16 4 1
4 28 5
5 31 19
5 10 3
8 5 1
19 6 14
24 6 9
6 11 15
6 16 6
27 6 3
7 10 2
19 7 10
7 21 17
9 7 1
8 29 20
12 8 7
8 30 19
8 17 17
8 22 10
11 8 15
19 9 4
9 24 5
9 27 7
10 28 15
10 25 1
10 27 17
11 20 19
11 16 9
11 27 9
13 12 13
20 12 11
12 24 20
31 13 18
13 29 5
14 16 8
15 23 2
16 30 9
18 16 16
17 20 17
19 17 16
18 24 15
29 19 14
19 28 3
21 20 5
31 22 8
22 24 4
22 27 7
31 24 7
30 24 15
25 30 4
27 25 5
27 29 17
28 31 13
15 18
