34 90
0 6 11
25 0 7
20 0 7
0 28 9
0 30 13
6 1 5
1 3 1
15 1 1
1 16 9
13 1 8
22 1 1
2 1 3
18 1 16
20 2 10
2 7 14
4 2 18
2 10 12
9 2 6
19 3 4
3 15 2
26 3 19
3 10 5
27 3 2
3 18 11
4 14 16
23 4 9
5 19 5
5 15 3
5 12 12
5 31 19
5 23 16
12 7 17
32 7 10
30 7 11
22 7 5
8 20 18
8 28 17
8 26 2
11 9 8
9 12 18
9 32 14
9 18 13
23 9 11
10 21 5
20 10 15
10 15 7
10 30 2
10 13 5
10 23 8
11 30 15
13 11 11
11 31 15
12 20 12
30 12 17
12 27 6
13 30 4
14 13 6
28 14 18
25 15 14
15 21 15
15 32 5
22 15 10
18 15 11
15 33 16
16 32 13
28 16 2
16 18 13
32 17 7
27 17 18
17 18 8
23 18 2
29 20 7
21 25 17
22 32 9
31 22 17
24 22 20
23 30 11
26 23 20
27 23 4
31 24 9
24 29 16
32 25 4
27 26 11
30 27 9
27 33 4
30 28 15
29 28 8
33 28 18
33 29 10
33 30 1
4 6
