37 91
0 27 1
13 0 12
0 35 8
1 4 2
1 33 3
8 1 13
1 28 10
22 1 17
3 1 2
1 16 4
2 27 1
18 2 5
25 2 16
2 10 2
16 2 12
2 17 16
3 19 6
3 10 1
26 3 12
34 5 8
19 5 5
5 9 8
6 14 10
33 6 16
35 6 12
8 6 3
32 6 14
10 6 15
6 31 12
6 22 6
16 6 15
23 7 7
9 7 16
22 7 11
12 8 4
29 8 11
25 8 15
22 8 8
8 17 14
30 9 4
9 34 14
9 32 15
16 9 10
12 10 7
10 21 9
34 11 10
28 11 19
11 22 10
24 11 5
36 11 3
12 29 13
12 28 16
12 16 9
13 27 11
13 19 10
13 22 9
14 18 14
33 14 8
33 15 13
36 15 9
17 30 11
27 17 11
17 33 6
17 22 11
33 18 14
32 18 17
30 19 20
33 19 11
19 26 6
29 20 5
26 20 18
21 33 2
34 21 20
31 21 16
22 35 20
25 22 15
23 33 4
23 24 11
29 24 7
25 24 3
24 26 20
25 29 11
36 25 7
28 26 11
26 31 17
29 27 13
28 33 6
29 36 5
30 34 15
35 30 15
35 32 10
14 20
