33 109
0 31 16
0 10 3
1 0 7
1 29 1
20 1 5
1 21 8
7 1 5
1 17 20
1 24 17
2 19 6
26 2 17
2 25 20
5 2 5
4 2 7
2 7 3
28 2 14
4 3 14
3 27 7
32 3 17
3 30 14
4 29 17
4 27 14
16 4 20
17 4 9
4 9 6
32 4 12
10 4 14
23 4 16
22 4 1
4 30 10
24 4 16
5 31 17
5 6 10
5 20 14
14 5 9
30 5 20
6 19 15
16 6 6
6 28 20
6 13 1
6 8 7
14 6 15
26 7 18
17 7 3
7 8 9
14 7 3
7 30 8
8 15 13
8 22 13
18 8 14
8 24 14
21 9 14
9 11 8
23 9 5
29 10 11
20 10 8
14 10 5
22 10 10
11 12 19
11 26 19
11 27 18
11 14 9
26 12 4
25 12 15
12 27 13
12 21 20
13 29 9
13 21 4
32 13 4
22 13 12
13 18 3
14 15 19
25 14 14
23 14 2
30 14 9
18 14 17
24 14 7
19 15 17
15 32 4
15 22 16
29 16 13
16 20 9
16 23 10
29 17 15
17 27 4
20 17 3
28 17 17
17 32 18
30 17 20
27 18 14
18 32 5
22 18 17
31 19 18
19 27 16
20 19 7
20 31 5
26 20 17
20 28 5
30 20 1
29 21 4
23 30 14
25 24 15
28 24 8
24 32 13
26 27 14
29 27 8
27 31 8
32 28 17
31 32 20
6 20
