31 67
0 29 18
24 1 13
22 1 9
28 1 10
1 2 1
1 6 16
1 23 17
2 24 6
2 9 4
2 7 12
3 2 9
2 18 8
22 2 4
21 2 20
19 3 12
3 27 20
3 24 3
30 3 20
3 26 12
3 22 2
3 21 7
28 3 14
3 29 10
28 4 3
6 4 12
27 5 6
14 5 3
9 5 11
5 30 6
21 5 9
26 6 19
6 11 17
29 6 4
7 18 10
7 22 5
28 7 20
7 10 3
7 29 7
7 23 2
8 21 16
29 9 4
24 10 10
10 30 8
25 10 8
12 11 12
13 12 14
30 12 13
12 15 15
30 13 9
14 30 18
18 14 17
15 22 2
16 17 9
22 16 19
22 17 20
17 29 12
19 24 19
19 28 10
19 29 11
20 23 8
25 21 1
22 21 8
23 22 19
29 24 2
29 25 14
26 28 5
27 29 2
11 21
