34 112
26 0 17
0 6 20
22 0 19
4 0 6
2 0 11
20 0 8
0 24 11
0 16 20
14 0 1
0 1 1
30 0 1
6 1 1
1 25 5
5 1 16
1 12 10
1 20 3
16 1 9
1 8 19
27 2 4
32 2 12
12 2 13
22 2 8
2 19 6
6 3 10
3 25 9
22 3 6
3 11 19
3 24 3
3 10 11
21 3 1
3 29 18
3 30 8
4 26 13
32 4 4
12 4 5
11 4 7
10 4 3
5 9 17
5 20 17
10 5 2
27 6 7
6 13 16
6 15 5
26 7 16
7 32 7
7 9 8
16 7 17
7 14 5
7 29 3
7 8 2
7 17 6
19 8 3
28 8 7
32 9 14
23 9 16
9 12 7
9 33 4
14 9 15
26 10 17
10 21 12
33 10 20
10 29 1
13 10 9
15 10 2
11 26 13
11 25 5
18 11 1
11 20 18
11 24 13
11 13 5
11 17 15
25 12 17
15 12 9
17 12 2
13 27 8
23 13 12
30 13 8
13 15 11
26 14 8
14 33 7
29 14 3
22 15 8
20 15 8
15 29 20
15 19 19
16 18 19
16 24 7
21 16 15
17 16 9
17 29 19
18 23 6
18 20 16
18 19 3
19 27 10
32 19 6
22 19 2
30 19 13
20 27 12
20 23 8
20 21 19
30 20 14
21 24 7
30 21 9
32 22 9
22 25 3
22 23 10
31 22 11
30 22 14
24 33 20
33 27 17
27 28 3
31 30 16
12 16
