36 130
0 35 11
0 5 4
0 1 1
0 8 6
0 21 10
11 0 15
16 1 10
6 1 19
9 1 17
13 1 9
4 1 5
2 32 14
2 35 13
2 6 7
5 2 15
19 2 18
33 2 19
3 32 2
3 6 9
21 3 18
3 13 16
3 18 13
32 4 19
34 4 12
4 35 12
15 4 1
27 4 14
24 4 13
4 17 11
4 11 1
30 4 20
4 18 14
32 5 17
35 5 13
5 8 15
5 7 9
5 19 4
6 28 1
15 6 17
6 27 6
6 24 4
6 8 9
6 9 17
7 16 15
7 27 6
24 7 18
33 7 7
7 25 7
10 7 17
31 7 4
7 26 14
18 7 12
8 15 6
20 8 20
10 8 3
8 31 20
8 26 6
8 18 18
9 19 18
20 9 6
9 12 11
29 9 2
9 23 12
26 9 12
18 9 14
22 10 12
10 21 12
10 25 16
17 10 16
10 11 1
11 25 16
11 17 3
29 11 7
12 16 6
22 12 15
24 12 5
21 12 20
25 12 3
13 24 5
20 13 1
26 13 8
16 14 1
15 14 3
15 23 12
22 16 15
16 24 3
20 16 4
16 31 15
28 17 1
23 17 7
28 18 20
27 18 8
24 18 12
19 18 3
18 21 17
18 26 14
19 35 14
27 19 1
19 25 10
34 21 3
35 21 6
21 22 7
27 21 13
33 21 7
21 25 8
21 31 17
26 21 10
35 22 16
22 27 5
33 22 13
22 31 15
30 22 15
32 23 13
33 24 14
29 24 18
34 25 20
29 25 19
30 25 11
26 29 20
35 27 4
27 28 19
27 33 13
27 31 9
29 32 16
35 29 8
34 30 11
32 31 5
31 35 7
32 33 3
33 34 16
19 14
