32 79
0 10 11
24 0 8
0 25 5
0 29 4
7 0 7
1 25 5
1 16 15
2 9 14
29 2 20
2 7 16
3 24 2
16 3 1
8 3 13
14 3 2
7 3 5
4 17 20
4 16 8
4 29 20
12 4 12
29 5 14
5 14 18
7 5 7
20 5 6
13 5 17
6 25 11
6 16 2
15 6 15
7 6 6
7 10 18
22 7 18
7 27 17
14 7 13
9 8 2
8 26 9
20 8 9
16 9 2
9 22 14
9 11 8
10 17 1
10 16 15
31 10 6
10 27 3
23 11 11
25 11 8
11 22 7
19 11 5
27 11 1
11 30 16
11 18 9
28 11 16
12 17 19
12 31 19
19 12 6
29 12 12
18 12 7
23 13 13
14 25 16
14 31 20
30 14 13
20 14 2
15 28 20
17 24 17
17 21 17
18 23 14
21 18 13
24 19 17
19 25 7
19 26 16
29 19 15
19 27 1
20 19 15
21 23 5
21 25 20
21 22 3
26 22 5
31 23 16
27 24 2
24 30 15
31 26 1
24 10
