34 68
14 0 17
0 28 16
12 0 13
1 32 14
10 1 16
9 1 7
5 1 5
20 2 4
2 27 19
2 17 5
26 2 8
3 10 2
15 3 16
11 3 9
3 29 13
3 33 2
4 32 20
13 4 6
22 5 10
5 16 13
5 28 4
6 9 16
7 30 15
7 24 20
13 7 3
18 7 17
8 27 20
10 32 17
19 10 19
25 10 5
15 10 17
11 32 10
11 23 17
14 11 19
11 26 2
22 13 8
15 13 13
14 24 10
26 14 7
32 15 5
20 15 4
15 24 20
16 22 9
31 16 3
19 17 12
17 21 2
18 17 9
18 32 8
18 19 17
19 23 7
19 27 8
19 31 16
20 23 6
20 26 7
27 22 6
24 22 3
22 28 12
26 23 13
24 30 7
24 27 4
24 26 4
24 33 18
26 33 20
29 27 3
27 28 6
27 33 8
28 33 8
29 30 17
8 6
