38 103
0 18 18
36 0 18
3 0 2
6 0 7
16 0 7
1 32 10
9 1 15
27 1 17
1 20 7
30 1 7
32 2 8
17 2 7
10 2 3
2 9 7
2 11 11
16 2 15
30 2 1
13 3 1
10 3 6
3 14 1
3 34 19
31 3 5
3 11 12
3 33 19
30 3 12
4 9 14
27 4 18
28 4 19
32 5 11
5 12 13
6 5 2
5 24 20
5 22 6
5 29 9
20 5 6
17 6 11
6 12 11
6 14 11
6 34 20
11 6 7
6 28 20
7 13 13
7 37 11
32 7 11
7 14 12
25 7 2
28 7 16
8 32 9
8 17 19
8 12 14
15 8 19
37 9 6
25 9 13
9 33 9
28 9 13
9 15 3
36 10 20
32 10 15
16 10 10
10 20 9
11 37 20
24 11 3
11 25 8
15 11 9
11 20 5
12 34 16
12 21 20
12 33 13
12 28 1
13 19 16
13 16 2
13 33 19
21 15 10
37 16 5
16 17 1
16 27 19
21 16 15
16 30 8
32 17 6
17 23 8
17 27 8
17 25 8
28 17 19
36 18 19
23 18 2
18 26 12
28 18 1
19 29 16
20 34 14
21 20 16
23 21 3
21 35 3
25 21 14
22 23 7
28 23 15
24 36 15
25 28 5
29 26 17
30 26 14
27 32 18
27 34 15
33 32 4
36 34 12
3 22
