36 90
0 18 11
5 0 5
26 0 7
0 2 3
0 10 9
15 0 3
4 1 11
27 1 6
1 19 15
33 1 1
11 2 19
2 34 19
2 12 20
2 15 14
3 25 13
20 3 13
3 22 18
30 4 1
5 4 7
4 11 4
4 19 11
34 4 9
12 4 20
14 5 3
14 6 13
6 17 2
6 22 13
7 30 15
7 27 14
13 8 16
9 8 13
8 14 7
8 26 13
28 8 2
9 35 10
9 17 12
31 9 18
10 13 10
10 25 16
11 10 5
10 34 12
13 11 10
11 17 19
11 33 3
12 14 8
23 12 6
14 13 8
13 28 10
13 34 4
13 16 18
14 25 8
26 14 4
14 19 7
14 20 8
15 14 16
26 15 12
15 20 5
15 34 12
26 16 19
33 16 15
26 17 1
19 17 1
35 18 9
18 26 11
18 23 7
19 26 5
20 19 19
31 19 15
21 19 20
27 20 7
20 26 2
21 32 10
21 30 18
26 21 20
22 29 9
25 22 1
35 23 7
29 23 5
23 25 2
23 26 16
33 23 20
28 24 5
26 27 8
34 27 12
28 35 8
28 32 8
29 28 19
28 34 14
29 30 9
35 34 19
33 24
