32 101
0 10 8
25 0 5
6 0 8
31 0 17
0 5 16
0 23 2
0 16 4
6 1 2
13 1 20
1 21 20
1 2 17
1 14 6
4 1 14
25 2 13
7 2 4
21 2 13
2 16 3
2 11 3
2 14 20
2 4 12
7 3 3
19 3 8
24 3 15
3 27 13
3 4 16
4 10 7
4 18 18
12 4 13
4 13 15
23 4 15
4 8 7
17 4 15
4 14 9
4 29 9
5 26 12
5 11 15
28 6 4
6 7 18
6 26 19
24 6 15
7 10 14
28 7 13
31 7 5
7 21 8
22 7 1
7 17 10
15 8 11
21 8 20
8 30 16
10 9 9
12 9 8
9 16 12
27 9 2
16 10 13
26 11 14
24 11 11
11 20 17
29 11 20
12 28 14
12 17 12
29 12 13
13 21 7
30 13 17
31 14 17
15 14 15
14 16 3
14 24 8
30 14 11
17 14 1
14 27 7
31 15 17
26 15 4
22 15 14
15 24 12
16 18 3
31 16 10
16 19 18
23 16 10
16 22 17
16 27 20
16 20 7
16 29 7
17 18 15
30 18 20
19 26 3
30 19 10
31 21 8
21 29 15
22 24 17
27 22 18
25 23 9
24 28 7
25 28 18
26 25 7
25 29 1
30 26 20
28 27 17
30 27 8
28 30 20
29 28 2
29 30 2
20 8
