35 115
13 0 11
11 0 1
0 14 4
34 1 12
7 1 5
1 15 14
4 1 11
2 18 12
2 29 12
2 34 10
22 2 14
18 3 16
3 20 3
4 3 10
3 22 14
3 9 10
6 3 15
3 10 2
14 3 11
6 4 8
4 12 7
5 17 11
32 5 11
29 5 18
5 15 14
5 9 7
5 33 2
5 28 17
5 10 15
5 23 6
5 30 16
6 12 19
6 28 19
20 7 15
29 7 5
22 7 20
7 24 13
33 7 18
11 7 5
13 8 19
16 8 14
31 8 5
33 8 11
8 23 15
8 21 3
32 9 13
9 13 18
28 9 8
9 23 19
10 18 11
10 32 8
19 10 6
10 13 10
10 27 6
10 21 17
18 11 11
11 17 5
11 32 12
11 29 17
16 11 8
11 31 10
22 11 16
11 24 16
14 11 16
11 21 7
17 12 9
12 25 20
19 12 1
12 33 16
12 28 17
23 12 2
30 12 4
32 13 6
16 13 1
31 13 2
19 15 17
33 15 2
21 15 2
16 32 15
16 29 3
16 33 7
23 16 19
16 30 3
21 16 1
19 17 19
17 22 3
33 17 16
18 26 10
28 18 11
19 29 12
19 33 10
32 20 2
34 20 9
29 22 12
31 22 16
25 23 14
23 28 19
23 30 5
34 24 8
24 26 18
24 27 13
24 28 12
25 31 8
33 25 20
25 27 20
26 31 16
28 27 4
28 32 15
34 28 7
28 33 16
29 32 6
29 31 12
33 29 20
30 34 12
31 33 19
4 29
