31 84
25 0 9
0 5 3
0 6 1
30 0 16
19 0 4
25 1 18
1 11 20
14 1 18
4 1 14
2 10 16
2 20 7
5 2 20
3 2 9
2 14 19
6 2 11
16 2 3
2 23 6
2 22 12
29 3 15
3 4 11
17 4 9
4 15 15
4 18 12
4 30 12
5 17 17
5 15 18
11 5 13
18 5 2
6 12 1
15 6 8
6 14 5
6 29 1
6 16 14
6 21 17
25 7 3
10 8 17
9 25 3
12 9 3
9 23 5
19 9 15
9 21 7
9 28 9
11 17 19
11 26 17
12 11 6
15 11 8
11 13 16
30 11 7
12 24 2
12 13 13
22 12 7
13 26 5
13 15 2
13 29 7
13 23 17
28 13 11
26 14 6
14 15 2
22 14 15
21 14 14
26 15 7
15 20 4
29 15 10
15 23 4
15 21 3
16 21 12
29 17 7
23 17 6
20 18 18
18 27 14
24 19 10
21 19 10
28 19 7
22 20 13
21 20 7
22 21 17
22 26 1
29 22 19
27 23 19
25 24 4
24 27 6
30 26 10
30 28 13
30 29 11
7 8
