37 112
3 0 14
10 0 15
0 19 17
5 1 11
1 21 1
1 16 8
1 10 12
19 1 3
31 2 20
2 5 8
22 2 14
2 21 10
10 2 2
13 2 7
3 17 13
3 31 14
3 25 6
32 3 1
3 34 19
15 4 10
4 24 6
34 4 13
5 31 17
5 22 6
26 5 8
21 5 3
18 5 10
34 5 7
31 6 6
6 7 13
6 12 8
20 6 15
6 9 2
6 16 12
29 6 6
6 11 3
6 34 12
17 7 13
25 7 5
33 7 4
7 28 17
8 14 3
8 33 16
28 8 6
20 9 13
21 9 20
16 9 15
9 10 2
9 33 8
19 9 13
28 9 3
11 9 3
34 9 12
21 10 7
10 29 19
10 18 19
28 10 8
11 22 14
23 11 9
11 28 15
12 26 17
18 12 15
28 12 10
36 12 15
23 13 8
13 29 10
14 17 8
25 14 7
27 14 16
29 14 18
31 15 9
25 15 1
15 22 18
32 15 7
21 15 8
18 15 4
34 15 18
17 16 4
16 20 1
16 26 12
32 16 10
16 35 1
17 25 6
31 18 9
25 18 1
26 18 2
36 18 9
30 19 20
20 31 5
20 32 12
20 21 8
33 20 8
21 31 15
21 26 12
32 21 16
33 21 7
31 22 2
26 22 14
22 34 20
23 26 10
25 31 1
29 25 7
33 25 13
28 26 7
34 26 13
29 28 17
29 34 10
32 31 5
31 35 5
33 32 2
32 35 4
33 35 2
27 30
