35 115
0 13 10
0 12 3
29 0 11
4 0 15
0 34 18
0 31 20
15 0 19
0 8 17
1 3 7
21 1 9
1 25 12
14 1 7
2 1 5
26 1 5
11 2 7
2 32 14
2 7 12
3 13 19
3 12 2
22 3 10
3 25 4
3 9 11
3 23 9
3 14 15
3 26 17
3 10 11
16 3 17
19 4 5
4 6 10
33 4 6
4 10 13
5 13 6
7 5 20
28 5 18
5 19 18
18 5 17
30 6 11
6 13 13
9 6 9
33 6 15
6 31 14
7 29 13
24 7 15
7 17 19
27 7 19
8 30 1
18 8 5
9 8 20
8 26 9
9 31 5
9 27 4
9 16 2
10 11 18
10 29 1
18 10 3
23 10 12
10 20 6
10 34 9
10 31 6
10 16 5
12 11 14
24 11 11
11 33 3
11 15 3
30 12 16
12 19 1
12 22 2
12 15 3
30 13 7
13 32 20
13 21 10
18 13 14
15 13 18
14 24 11
20 14 1
14 34 10
29 15 8
34 15 14
17 15 15
27 15 1
20 16 7
34 16 8
16 31 18
16 26 6
17 28 17
18 21 20
25 18 16
34 18 6
18 33 10
19 24 14
19 20 12
19 26 12
20 29 7
20 24 13
20 23 11
26 20 17
20 27 16
21 25 3
21 24 19
21 33 6
31 21 11
26 21 12
21 27 1
32 22 15
22 24 4
22 31 11
24 25 17
24 34 3
29 25 13
25 33 5
26 32 5
26 34 1
27 34 5
28 29 7
33 29 8
23 17
