39 147
0 7 3
10 0 18
0 32 5
0 8 15
5 1 5
13 1 7
22 1 15
8 1 20
2 29 10
2 32 9
2 34 12
2 9 14
2 24 17
10 3 6
3 26 3
19 3 7
38 3 1
13 3 5
34 3 4
3 6 15
8 3 10
4 7 3
4 18 5
5 4 16
4 34 18
22 4 16
4 36 11
4 31 20
4 21 20
16 5 14
5 30 19
28 5 7
19 5 18
38 5 13
34 5 20
12 5 12
9 5 12
36 5 19
5 24 8
5 11 9
7 6 11
27 6 10
6 22 16
6 36 16
31 6 8
6 8 20
7 16 19
7 38 1
32 7 8
7 34 8
7 9 15
7 37 19
17 8 14
8 26 6
25 8 20
8 28 2
15 8 13
8 21 10
9 30 10
9 10 10
18 9 8
25 9 10
19 9 14
32 9 15
9 13 1
9 36 13
24 9 17
9 37 3
10 33 11
17 10 6
19 10 11
10 22 15
10 23 20
36 10 18
10 11 17
30 11 12
11 25 15
29 11 12
38 11 15
35 12 11
23 12 19
12 36 7
12 21 9
26 13 10
13 38 2
27 13 3
13 22 3
22 14 18
14 23 13
15 14 2
14 24 4
15 30 4
28 15 12
15 38 18
16 17 18
16 26 15
16 35 8
23 16 6
16 36 20
18 17 12
17 20 12
17 24 12
21 17 6
26 18 15
18 29 8
35 18 9
27 18 17
19 28 15
19 29 14
19 23 2
19 37 8
25 20 3
27 20 6
21 38 7
21 35 8
21 22 4
22 35 5
31 22 6
27 23 7
23 37 7
26 24 11
25 24 12
35 24 3
26 25 13
34 25 8
26 38 8
26 32 2
35 26 3
31 26 12
27 28 3
31 27 5
37 27 13
38 28 6
28 32 7
30 29 2
32 29 12
37 29 12
38 30 18
35 30 2
30 34 3
31 33 20
38 31 1
36 31 6
38 32 19
35 38 10
35 37 14
37 38 2
1 34
