36 85
31 0 14
34 0 11
17 0 16
0 24 6
0 14 17
0 20 8
0 30 5
24 1 12
23 1 11
18 1 18
32 2 20
5 2 13
2 20 1
25 2 6
2 7 16
3 24 4
12 3 8
5 3 14
3 35 13
3 23 17
3 9 9
30 3 1
3 21 15
14 4 12
4 9 10
5 32 3
24 5 11
10 5 9
13 5 19
5 6 16
6 31 3
8 6 11
35 6 4
27 7 6
7 14 19
10 7 11
7 18 2
34 8 2
8 29 3
9 15 8
13 9 14
9 28 3
10 31 14
10 28 7
10 25 9
10 18 7
11 32 17
11 17 2
24 11 17
23 11 15
19 12 13
12 15 19
16 12 8
23 12 6
13 27 1
24 13 11
35 13 6
14 17 5
26 14 20
14 23 4
29 14 15
14 22 10
15 35 12
20 15 17
15 22 2
34 16 20
35 16 3
29 16 3
17 18 12
18 31 6
18 19 9
18 27 19
18 35 4
19 27 5
20 31 9
22 21 13
27 22 9
23 31 12
32 23 8
24 35 6
25 35 15
27 29 17
34 28 20
31 29 6
33 31 4
6 30
