32 78
0 16 12
2 0 19
13 0 9
1 0 3
11 0 18
0 5 5
0 25 12
1 7 16
1 8 12
1 14 9
25 1 13
2 12 9
13 2 11
8 2 15
2 18 3
3 19 3
16 3 16
23 3 7
3 6 6
3 24 16
13 3 8
3 20 20
10 3 12
3 18 2
9 4 10
30 4 9
4 25 17
4 31 2
12 5 2
9 5 1
7 5 6
5 13 15
14 5 9
5 17 20
31 5 8
6 30 8
6 31 7
29 7 5
14 7 15
27 7 9
31 7 5
10 8 16
24 9 16
17 9 18
9 31 7
30 10 12
24 10 19
11 24 2
11 27 5
25 11 3
11 28 19
12 29 11
12 28 8
16 13 6
22 13 4
21 13 11
14 16 16
14 30 12
26 14 19
26 15 5
15 27 5
19 16 4
29 16 12
16 23 11
16 18 11
19 17 2
17 29 6
28 17 2
22 20 9
29 21 4
30 22 11
25 22 16
22 28 19
26 23 14
25 31 6
28 25 3
27 31 3
28 31 11
14 13
