36 96
0 35 5
0 30 13
29 0 2
16 0 14
0 27 6
18 0 19
31 0 19
0 6 15
13 0 19
1 21 11
16 1 18
28 1 6
7 1 7
1 20 11
12 1 10
2 33 13
2 27 1
11 2 2
2 34 9
10 2 15
12 2 10
13 2 17
3 35 19
3 27 6
7 3 8
3 12 8
4 17 5
28 4 20
4 13 14
15 4 1
5 27 20
5 34 4
5 12 5
23 5 4
5 13 18
6 17 15
6 28 9
6 34 16
6 12 4
15 6 9
24 7 18
7 17 20
7 18 14
8 21 5
8 30 11
28 8 5
8 22 15
24 9 5
9 11 2
18 9 16
9 12 2
34 10 14
31 10 12
11 33 3
11 20 15
11 23 8
12 35 5
12 31 3
12 14 19
13 21 13
33 13 4
32 13 4
16 13 16
13 20 2
21 14 13
34 14 19
18 14 20
23 14 11
14 15 9
28 15 11
15 34 6
17 21 5
28 17 5
30 19 11
19 26 5
19 34 6
23 19 3
24 20 8
20 25 19
23 20 4
32 21 9
22 27 10
33 23 9
23 26 2
34 23 11
33 24 5
24 34 11
26 35 14
27 30 3
29 27 9
28 27 19
29 32 6
31 29 15
30 35 16
30 33 19
35 33 14
32 9
