31 64
0 26 2
0 6 7
0 25 3
20 0 17
0 23 6
1 29 2
1 24 16
2 22 19
16 2 17
2 30 3
2 27 18
3 29 6
3 7 16
6 3 18
21 4 11
20 4 8
29 5 8
5 28 7
16 5 4
29 6 7
6 19 15
6 14 17
6 18 10
6 25 15
6 11 1
27 6 4
7 16 11
7 20 17
28 8 5
25 8 4
29 9 16
22 9 17
15 9 19
9 18 5
26 9 8
16 9 5
27 9 7
10 22 17
18 10 11
11 18 10
22 12 20
12 18 16
30 12 19
12 23 4
21 13 8
13 28 14
13 14 11
29 14 14
30 14 1
14 23 17
14 27 7
15 27 13
16 28 1
22 17 4
28 17 1
18 24 15
21 19 11
19 20 8
28 20 13
22 21 16
22 29 8
22 26 10
23 28 11
25 26 17
24 4
