32 122
26 0 5
0 18 16
31 0 20
13 0 18
1 12 14
1 5 3
1 2 8
19 1 7
20 1 2
28 1 7
1 10 8
1 7 11
2 4 18
5 2 8
2 18 1
30 2 2
2 21 9
25 2 6
24 2 17
3 6 9
18 3 14
23 3 6
3 14 11
3 30 3
3 21 1
11 3 4
13 3 1
4 15 1
27 4 11
4 31 14
29 4 3
4 8 11
20 4 5
4 11 6
13 4 18
10 4 2
4 7 2
12 5 13
31 5 16
5 23 19
30 5 16
21 5 11
5 22 3
5 19 11
5 8 9
5 20 9
5 24 16
6 12 4
6 15 14
31 6 15
6 29 9
30 6 4
6 21 12
6 22 10
6 17 1
6 8 18
11 6 5
6 25 15
28 6 3
7 6 11
23 7 4
7 21 5
17 7 17
19 7 1
7 11 14
8 26 11
29 8 17
21 8 3
22 8 10
17 8 15
20 8 17
8 10 1
15 9 2
9 17 12
10 15 8
27 10 18
17 10 11
20 10 16
11 10 12
16 10 8
15 11 19
27 11 3
31 11 4
11 28 12
31 12 11
12 14 15
13 31 1
13 22 16
13 20 8
27 14 12
18 14 18
29 14 4
23 14 17
21 14 1
14 19 20
14 16 20
15 26 16
15 18 5
26 16 14
16 23 5
17 21 6
24 17 20
27 18 18
31 18 6
18 30 2
21 18 19
22 18 12
25 18 7
18 28 18
19 31 8
19 29 17
24 20 6
29 21 5
21 28 11
24 21 10
23 25 12
28 23 12
25 31 3
30 26 3
30 27 5
29 31 4
29 30 17
29 7
