39 97
0 35 7
0 25 11
0 18 10
0 37 3
0 24 16
1 23 20
11 1 3
31 2 17
2 30 5
13 2 10
2 32 13
2 8 12
2 20 11
3 4 19
12 3 4
3 19 7
18 3 1
3 6 15
16 4 2
4 25 6
29 4 17
20 4 5
9 4 12
5 31 2
5 10 5
5 28 9
37 5 15
38 5 14
35 6 12
13 6 7
8 6 6
6 7 16
10 6 2
19 6 11
6 26 19
21 6 13
6 27 3
7 10 14
22 7 10
7 24 13
34 8 1
8 33 9
8 15 1
13 8 16
8 9 19
31 9 6
9 34 8
9 14 1
29 9 12
28 9 5
34 10 19
10 25 3
10 15 14
36 10 14
10 17 9
24 10 19
11 34 10
11 18 9
20 11 15
30 12 17
18 12 14
17 12 13
13 30 7
13 19 5
13 17 8
20 13 19
19 14 11
15 33 1
15 21 10
25 16 19
32 16 15
16 28 10
35 17 16
18 17 7
17 28 1
20 17 13
36 19 12
22 19 4
20 25 1
22 21 16
22 35 15
34 22 16
36 22 13
24 25 17
25 30 12
26 25 4
30 26 4
26 34 9
27 29 12
33 28 14
34 29 5
33 31 8
37 32 19
33 36 11
36 35 2
36 38 15
37 38 14
23 38
