33 93
7 0 9
24 0 19
0 13 8
0 27 9
16 0 16
0 2 6
32 0 15
20 0 4
1 6 7
12 1 10
3 1 19
2 17 13
2 23 1
24 2 12
15 2 6
19 2 14
2 21 7
30 2 1
2 16 11
10 2 19
25 3 14
3 28 6
21 3 14
9 3 7
4 23 12
16 4 7
4 31 12
4 20 17
5 21 1
9 5 9
25 6 16
6 11 2
6 30 14
24 7 20
7 19 19
32 7 4
7 20 16
18 8 12
21 8 12
8 29 13
8 10 5
17 9 3
9 28 15
21 9 11
9 26 7
9 20 7
10 9 10
25 10 14
10 21 4
11 10 3
10 26 18
11 25 5
17 11 18
29 11 9
11 31 4
22 12 6
23 13 11
28 13 7
21 13 13
13 14 9
13 30 11
25 14 6
17 14 14
14 29 10
32 14 17
15 28 12
19 15 1
27 15 11
26 15 13
15 30 2
16 25 13
23 16 9
28 16 15
16 32 3
17 24 17
17 28 9
29 17 11
17 20 11
19 18 15
18 30 2
20 25 18
23 20 16
24 20 6
28 20 3
21 20 7
20 32 2
25 21 15
21 28 16
25 23 20
24 25 9
24 28 19
25 30 9
29 25 18
7 22
