33 96
0 23 9
0 9 16
16 0 4
4 0 3
12 0 15
20 0 5
3 1 10
1 5 3
1 29 13
1 21 4
1 9 20
31 1 3
1 16 15
1 10 19
1 26 19
1 8 4
4 1 14
12 1 7
1 20 4
1 28 2
2 3 1
30 2 6
2 29 6
2 17 20
7 2 2
2 4 2
23 3 16
9 3 16
3 27 19
3 31 1
3 16 15
19 3 19
13 3 7
5 4 19
4 29 6
4 6 4
4 21 15
4 9 15
4 19 10
4 28 16
5 23 12
6 5 16
26 5 6
32 5 12
5 8 15
29 6 9
7 6 17
6 16 6
10 6 7
6 8 19
6 20 5
6 18 11
25 6 10
7 20 8
25 7 1
7 13 18
7 28 17
8 29 20
8 21 20
8 16 5
8 10 3
26 8 16
20 8 7
16 9 2
9 24 2
21 10 20
10 19 16
10 18 11
11 30 8
18 11 3
11 15 2
13 23 7
14 13 20
13 19 17
13 32 17
29 16 10
16 17 1
31 16 1
20 16 16
22 16 14
17 24 1
29 19 5
19 27 12
23 20 11
20 30 16
32 20 6
29 21 17
22 28 15
31 23 18
23 24 5
32 23 15
25 23 18
26 24 6
25 32 14
28 32 9
29 30 9
15 14
