38 100
0 11 19
0 16 14
32 0 2
3 0 4
2 0 4
36 0 10
15 0 15
1 28 16
1 10 3
1 21 17
1 23 8
22 2 18
2 19 18
35 2 1
28 3 1
17 3 20
10 3 16
3 21 11
3 31 5
22 4 8
11 4 14
4 17 10
4 10 8
4 18 8
5 17 3
27 5 18
5 21 3
33 5 15
5 20 15
5 35 17
15 5 3
22 6 18
11 6 18
6 16 4
6 14 8
6 29 6
11 7 14
7 14 19
7 21 2
12 7 11
23 7 10
36 7 15
8 22 6
8 21 2
34 8 15
8 35 8
37 9 8
28 9 10
9 14 10
10 9 15
9 12 18
9 36 13
10 37 12
10 25 9
10 21 17
10 26 6
10 20 3
10 35 18
15 10 14
14 11 9
25 11 13
26 11 4
35 11 12
17 12 19
23 12 8
15 12 3
13 34 2
14 22 5
26 14 4
15 25 7
21 15 13
35 15 2
16 37 1
24 17 12
21 17 19
18 24 15
30 19 9
20 22 20
29 20 7
34 20 18
27 21 20
21 36 7
33 22 1
23 31 15
23 33 15
28 26 15
26 27 6
26 29 8
31 27 8
27 30 18
27 35 18
28 37 6
33 28 8
28 29 14
34 28 11
29 31 4
35 29 3
30 35 9
33 34 10
34 36 19
13 28
