31 94
0 2 18
0 18 16
0 7 13
15 0 12
30 0 17
0 3 2
8 0 18
0 19 12
1 5 13
1 13 3
1 3 7
8 1 3
6 1 3
2 18 18
27 2 9
28 2 5
3 21 5
3 11 1
24 3 19
8 3 18
4 5 12
9 4 19
4 20 14
4 23 15
5 21 13
5 27 13
13 5 3
19 5 5
6 22 17
6 25 18
13 6 18
11 6 12
30 6 6
14 6 18
20 6 1
19 6 4
29 7 5
7 18 17
11 7 3
7 30 10
7 8 16
17 7 16
23 7 10
8 21 2
18 8 1
22 8 11
8 25 3
15 8 7
8 11 1
8 28 17
8 10 5
9 25 8
9 15 14
30 9 6
19 9 12
10 15 2
16 10 11
10 28 5
26 10 18
20 10 12
11 22 14
11 30 11
11 26 17
27 12 8
13 12 16
24 12 4
12 14 5
20 12 18
13 29 10
13 27 19
14 13 2
14 21 7
14 22 13
15 21 9
15 18 19
24 15 17
16 29 15
16 22 1
16 28 4
17 29 10
27 17 10
28 17 14
21 18 19
27 18 8
18 24 16
19 22 10
19 27 12
27 20 11
21 28 6
21 26 16
24 29 14
24 30 16
29 25 10
25 27 13
10 13
