34 91
0 20 17
24 0 20
0 22 8
30 0 3
0 27 8
10 0 11
8 0 9
0 16 18
11 1 7
1 5 11
8 1 19
1 23 6
1 4 15
1 16 1
2 15 3
2 6 5
2 27 1
2 29 16
3 21 13
3 33 8
14 3 1
11 4 10
4 10 12
4 14 7
23 4 16
5 7 7
5 28 16
23 5 13
16 5 14
6 13 20
6 17 7
6 31 9
23 6 1
20 7 4
7 33 18
8 20 10
11 8 2
29 8 12
8 23 6
8 16 2
9 22 12
19 9 10
11 9 19
30 9 11
9 27 18
9 26 8
18 10 11
10 31 5
10 33 12
10 23 17
31 11 5
11 14 2
12 25 14
25 13 15
13 22 16
19 13 17
13 18 8
26 13 2
14 24 7
30 14 10
29 14 12
14 16 19
15 27 15
23 15 15
26 15 16
33 16 4
16 29 11
20 17 18
24 17 20
18 28 17
21 19 11
31 19 17
30 19 11
27 19 10
29 19 5
19 26 7
33 20 13
28 20 6
20 23 11
21 22 3
21 28 16
23 21 6
32 21 14
24 22 10
31 23 13
27 24 1
32 24 15
26 28 9
31 28 20
31 30 7
32 33 2
12 7
