39 113
0 33 3
0 27 9
0 32 1
0 5 4
0 30 17
1 27 12
32 1 5
35 1 7
1 26 7
1 28 7
1 11 9
1 20 20
23 2 4
2 33 1
2 34 12
2 32 12
2 35 8
14 2 20
2 15 1
12 2 4
3 2 17
13 2 11
7 2 12
34 3 10
31 3 2
11 3 16
37 3 2
10 4 2
5 4 20
4 30 5
12 4 17
18 4 13
4 37 11
36 4 4
28 5 8
6 5 2
21 6 15
8 6 11
14 6 11
12 6 8
6 37 18
7 23 20
11 7 6
29 8 18
9 8 14
15 8 5
12 8 18
8 25 16
8 18 14
23 9 3
33 9 9
35 9 20
37 9 8
10 38 12
10 24 18
11 34 14
38 11 11
22 11 20
17 12 12
13 23 1
21 13 2
13 14 5
18 13 20
20 13 9
38 14 11
14 26 4
25 14 12
14 20 9
15 35 19
15 18 16
22 15 11
15 17 1
15 36 14
16 35 10
30 16 19
23 17 16
17 29 13
31 17 1
22 17 15
17 37 15
23 18 2
18 24 6
36 18 15
19 18 13
26 19 18
30 19 8
20 35 6
24 20 2
21 29 10
21 32 2
31 21 14
21 25 12
21 36 11
25 22 14
37 22 4
27 23 16
24 23 9
25 23 12
24 34 12
26 24 12
25 26 3
26 33 9
26 30 16
26 31 9
29 27 7
38 28 5
29 33 12
35 29 10
30 38 8
37 30 9
31 34 2
33 38 19
35 38 17
13 28
