32 75
0 14 7
0 18 10
0 31 16
19 0 18
0 12 5
0 29 12
30 1 13
1 25 12
5 1 9
24 1 19
2 8 1
12 2 12
2 13 12
2 28 5
3 18 7
12 3 14
3 7 5
4 6 9
26 4 12
17 4 9
4 24 10
14 5 16
5 22 4
16 5 11
23 5 7
5 13 4
11 6 6
6 18 15
13 6 15
26 6 17
6 17 20
9 6 1
14 7 20
10 7 18
21 7 13
7 26 5
7 15 15
7 29 9
8 25 6
26 8 11
8 29 18
9 11 1
25 9 4
16 9 13
26 9 5
9 15 15
10 19 8
10 23 17
25 11 10
30 12 20
12 18 19
16 12 6
24 12 5
30 13 1
13 28 1
13 17 17
20 13 10
14 31 13
21 14 4
24 14 12
18 15 19
27 15 15
16 22 8
16 31 12
25 16 11
18 26 7
21 19 4
19 26 5
27 20 7
21 29 11
22 24 17
23 25 5
23 28 2
29 26 20
31 27 20
8 27
