38 142
0 9 11
25 0 19
0 23 18
19 0 3
0 24 2
0 2 4
20 0 2
1 17 18
12 1 10
1 10 20
1 32 6
1 31 14
6 1 4
12 2 18
2 3 7
26 2 9
23 2 17
35 2 12
6 2 11
3 16 9
17 3 10
23 3 17
5 3 17
9 4 4
27 4 2
4 32 7
33 4 5
23 4 18
4 19 4
18 4 9
4 6 20
20 4 19
5 30 1
5 21 18
5 16 17
14 5 1
22 5 7
5 33 4
34 5 19
25 6 9
10 6 3
6 14 17
6 7 19
6 20 10
6 11 16
7 21 2
15 7 5
7 16 17
7 17 14
25 7 11
7 10 8
22 7 9
7 36 9
18 7 19
20 7 8
16 8 17
25 8 7
8 12 5
22 8 16
19 8 14
30 9 17
9 27 7
15 9 2
31 9 19
26 10 8
10 32 10
22 10 13
10 33 14
10 35 15
20 10 14
11 30 11
11 25 18
26 11 2
36 11 19
12 26 2
14 12 10
35 12 11
12 34 3
28 12 18
13 30 1
17 13 7
13 31 13
33 13 2
13 23 15
19 13 10
18 13 16
13 28 19
14 25 10
14 33 16
19 14 8
14 20 5
15 17 15
15 24 10
15 34 11
15 18 19
15 28 10
27 16 18
16 32 16
22 16 16
17 30 5
17 22 16
36 17 13
17 20 4
18 21 1
32 19 10
31 19 6
19 22 3
20 27 11
20 29 14
20 35 10
21 29 20
26 21 9
21 35 6
22 25 1
22 24 13
23 32 5
31 23 1
35 23 18
25 24 12
29 24 9
32 24 3
24 31 14
24 33 17
34 24 9
25 32 16
31 25 19
33 25 1
25 36 2
26 27 2
37 26 3
26 35 15
34 26 12
26 28 1
30 27 20
37 27 7
28 35 19
35 30 5
31 32 6
32 33 19
32 34 15
34 33 3
35 37 12
31 17
