32 63
0 6 17
30 0 8
11 0 13
1 13 7
17 2 11
13 2 13
28 2 3
29 3 10
3 9 2
3 10 1
25 3 7
19 3 8
3 13 10
3 31 11
4 6 4
4 12 10
4 7 10
13 4 10
10 5 2
27 5 12
20 6 20
26 6 9
20 7 10
13 7 10
30 8 8
8 28 14
9 12 3
29 11 3
25 11 4
11 12 16
11 18 7
19 11 10
26 11 16
30 12 10
13 16 1
13 18 5
13 19 15
13 26 15
13 22 15
14 21 10
26 14 8
22 14 9
28 15 7
30 16 13
16 17 13
19 16 19
26 16 18
17 19 16
17 26 20
20 18 8
18 23 10
22 18 4
20 19 16
29 19 4
19 27 2
23 19 7
26 19 7
21 20 4
22 27 6
22 24 11
22 28 14
26 25 1
26 30 1
28 10
