35 72
1 0 5
5 0 1
0 26 10
0 20 13
0 23 1
1 25 4
30 1 9
8 1 4
1 12 1
33 1 11
4 2 9
25 2 5
2 31 17
6 2 17
2 26 9
2 28 1
5 3 7
3 6 10
10 4 7
5 25 19
5 27 6
5 22 6
5 19 17
31 6 4
27 6 20
10 6 13
6 34 17
6 18 5
6 23 3
30 7 18
26 7 15
8 31 5
8 26 14
9 29 19
12 9 20
9 11 17
23 10 9
31 11 7
16 11 8
11 29 12
12 11 18
17 11 11
11 22 18
21 12 18
21 13 5
24 14 4
14 22 8
15 30 14
15 34 2
26 15 1
20 15 7
15 32 16
16 27 17
17 16 13
19 16 11
25 17 13
17 24 20
18 17 7
32 17 10
24 19 18
21 22 15
29 22 11
22 33 5
25 23 17
28 23 20
24 28 13
25 27 2
30 26 15
26 27 10
30 27 1
30 29 10
33 30 3
10 13
