36 125
14 0 13
18 0 8
7 0 13
0 17 8
0 2 10
5 0 13
8 0 5
1 14 17
1 12 15
1 25 12
22 2 7
34 2 11
21 2 7
35 2 3
2 11 17
2 27 16
15 2 16
17 2 9
2 30 7
14 3 17
29 3 16
3 35 19
7 3 10
3 23 4
26 3 5
25 3 14
3 32 8
22 4 19
4 34 5
4 13 15
17 4 13
5 14 19
18 5 1
5 12 13
5 31 18
5 7 9
5 10 11
5 11 7
5 27 5
17 5 7
5 33 4
6 34 8
6 21 3
6 7 1
11 6 12
8 6 8
6 26 19
32 6 15
7 18 3
20 7 9
7 24 19
17 7 17
7 32 20
8 12 3
35 8 19
17 8 11
14 9 12
9 18 6
9 11 14
9 17 4
25 9 8
10 14 10
10 19 19
10 29 12
34 10 9
17 10 5
33 10 11
11 29 16
11 24 15
30 11 14
12 14 19
12 21 19
12 27 8
33 12 1
29 13 15
20 13 11
13 33 4
25 13 20
14 24 6
17 14 17
14 32 15
29 15 13
21 15 8
15 23 15
33 15 13
15 26 8
15 25 19
16 22 4
16 26 20
16 25 4
17 21 9
17 35 13
31 17 18
30 17 8
29 18 16
18 21 10
18 33 15
18 32 18
19 22 19
19 20 1
20 35 12
20 24 4
23 20 13
25 20 7
21 34 8
26 21 8
21 30 1
29 22 3
22 34 15
22 25 20
24 31 16
33 24 6
28 25 16
25 26 10
30 25 2
26 29 11
28 26 7
29 27 19
28 33 5
29 33 18
30 29 13
33 30 11
32 30 7
34 31 19
32 35 14
12 22
