33 72
0 18 2
0 26 8
7 0 13
0 28 10
1 28 14
1 5 3
21 1 17
2 1 10
15 1 17
31 2 1
4 2 15
2 29 14
3 13 13
7 3 10
21 3 1
3 29 18
4 18 19
4 31 16
8 4 5
19 5 7
5 20 17
24 5 19
5 17 6
6 19 19
6 31 13
30 6 17
7 13 16
22 7 15
8 7 1
17 7 12
7 32 5
27 8 6
8 9 10
8 11 10
8 17 4
9 27 9
13 9 3
19 9 16
9 20 3
9 21 11
11 9 9
10 25 17
19 10 6
10 11 4
10 30 14
17 10 1
26 11 14
11 20 16
16 12 3
14 12 1
12 23 2
13 32 3
15 13 8
17 14 6
25 16 18
16 26 19
16 30 10
27 17 5
17 25 18
17 18 17
24 18 6
20 26 5
22 21 19
22 32 13
27 23 11
24 27 17
26 24 12
31 24 3
24 29 13
29 25 3
30 27 13
29 32 4
20 28
