37 94
0 36 9
0 33 13
0 7 12
0 8 6
6 1 19
13 1 2
1 16 6
14 2 3
2 5 20
24 2 5
33 3 14
3 17 20
3 7 7
14 3 3
12 3 12
4 29 7
4 20 19
24 4 18
27 4 15
35 5 8
5 30 9
5 10 10
5 23 15
9 6 14
6 21 6
6 34 13
6 15 4
36 7 11
18 7 9
7 26 19
7 14 9
19 7 7
21 9 18
27 9 11
26 10 2
10 22 7
10 33 7
10 20 6
19 10 1
10 24 6
28 10 4
11 22 20
11 12 20
23 11 3
11 15 1
29 12 13
28 12 13
36 13 7
14 13 6
13 19 15
14 29 18
14 30 2
14 26 14
14 33 1
14 20 11
15 32 13
15 24 8
28 15 3
25 16 18
34 16 17
23 16 1
24 16 20
29 17 5
17 21 17
31 17 5
17 25 17
31 18 15
26 18 3
33 18 7
20 18 9
18 25 1
23 18 20
18 28 17
19 32 5
19 35 7
19 33 3
32 20 8
25 20 4
21 32 17
30 21 4
22 21 19
21 27 13
22 27 10
28 23 14
30 24 11
25 27 3
35 26 11
28 26 12
30 27 3
28 27 18
29 35 12
29 31 7
29 34 20
30 31 5
9 8
