35 121
0 3 6
34 0 7
5 0 2
0 16 12
0 26 7
4 0 17
0 32 13
1 5 20
1 16 18
27 1 11
1 29 6
1 15 15
4 1 14
1 31 10
10 2 16
2 34 3
2 12 15
2 20 16
2 19 16
2 6 5
33 3 5
34 3 13
3 21 17
3 20 1
3 23 1
3 27 6
3 18 11
3 31 7
3 32 3
28 3 11
4 24 4
12 4 1
4 21 13
16 4 9
27 4 10
4 31 8
5 7 4
5 11 16
5 9 3
24 5 6
5 26 17
18 5 8
17 5 19
10 6 3
26 6 15
17 6 20
10 7 20
24 7 3
7 12 17
25 7 12
20 7 17
16 7 15
14 8 16
25 8 15
27 8 15
8 32 19
22 9 9
9 34 20
9 31 4
10 34 18
10 30 16
18 10 8
10 17 14
15 10 12
10 32 18
11 34 2
11 20 4
11 26 3
18 11 2
29 11 20
12 19 13
12 26 1
13 33 2
13 30 6
26 13 9
13 31 15
32 13 8
13 28 13
30 15 18
15 32 13
16 21 2
19 16 10
16 17 5
16 31 16
32 16 14
31 17 6
17 32 6
18 34 8
18 30 2
21 18 8
18 25 8
19 18 8
19 24 20
19 20 5
27 19 2
26 19 16
29 19 2
20 34 12
26 20 5
23 21 1
27 21 1
33 22 7
22 30 18
24 22 9
26 22 20
31 22 5
22 28 6
23 33 20
27 23 18
32 23 12
24 25 12
31 25 9
26 34 1
32 26 20
26 28 3
28 34 19
31 29 7
32 29 6
30 33 19
32 30 15
31 33 11
12 14
