39 146
3 0 8
0 24 16
0 34 9
28 0 16
33 0 17
0 29 19
0 12 16
0 17 2
0 1 9
7 1 17
36 1 16
1 10 4
23 1 1
1 30 10
1 25 19
1 18 8
2 7 4
2 24 12
34 2 11
37 2 16
38 2 12
17 2 2
22 2 15
31 2 6
2 5 18
3 34 1
3 38 20
3 18 8
20 4 17
14 4 7
36 4 8
4 6 10
4 32 9
4 9 8
4 12 11
4 37 4
38 4 4
27 4 18
25 4 15
4 8 12
5 4 15
5 11 2
5 16 5
5 12 6
18 5 5
15 6 9
11 6 11
28 6 11
17 6 7
6 31 10
8 6 19
7 11 13
33 7 16
26 7 8
27 7 6
7 18 19
8 11 2
8 20 15
8 24 18
16 8 11
8 9 12
8 12 6
30 8 8
8 37 13
22 8 19
8 31 16
20 9 7
34 9 10
33 9 15
9 29 13
9 37 16
38 9 9
9 17 7
14 10 7
10 34 5
10 37 9
10 18 15
11 14 6
36 11 17
11 32 19
12 11 15
38 11 6
11 31 9
12 19 5
25 12 13
21 13 5
20 14 12
28 14 13
17 14 5
14 31 14
18 14 5
20 15 10
15 19 12
38 15 4
15 31 5
34 16 11
32 16 9
38 16 18
17 16 11
16 22 18
16 18 7
17 20 7
17 36 9
17 28 3
33 17 8
17 32 9
17 29 18
27 17 13
17 18 13
18 27 6
32 19 1
35 19 2
19 30 15
37 19 18
19 22 16
20 28 5
20 35 19
21 38 11
22 33 1
22 38 18
24 36 13
24 32 11
30 24 6
38 24 19
27 24 2
25 28 1
34 26 20
36 26 14
32 26 18
27 26 8
36 27 6
27 33 20
29 27 8
31 27 8
28 35 3
30 28 7
28 38 9
30 34 20
36 30 4
30 35 1
30 31 8
35 31 20
36 32 16
32 38 17
33 34 13
35 37 4
23 13
