34 81
28 0 20
0 1 16
1 8 8
1 4 19
1 32 7
1 12 16
20 1 10
31 2 16
3 5 15
25 3 12
3 27 18
22 3 9
12 3 12
13 3 3
3 9 11
3 29 20
4 25 11
16 4 2
4 33 6
20 4 9
5 8 11
28 5 19
5 16 5
13 5 3
5 31 12
5 23 16
6 24 16
6 17 13
6 16 17
25 7 3
7 32 12
7 10 20
7 16 16
7 12 20
7 30 7
17 8 9
18 8 5
11 8 4
8 22 18
8 9 11
9 25 5
32 9 9
16 9 20
9 21 14
17 10 20
26 10 17
10 23 1
13 11 9
11 23 12
12 23 1
17 13 2
14 24 12
15 25 17
15 32 12
15 16 19
20 15 6
28 16 1
26 17 20
22 17 16
17 23 14
28 18 16
19 26 9
20 24 7
21 20 10
28 21 11
30 21 1
22 24 6
25 22 2
22 26 18
33 22 8
31 23 9
24 32 19
25 26 12
25 29 15
31 25 4
28 26 8
26 31 13
30 27 20
27 31 13
33 29 3
32 33 16
7 8
