38 129
22 0 18
0 29 17
0 18 2
0 13 18
35 0 5
0 16 8
5 0 13
0 3 12
20 0 6
1 30 8
11 1 1
6 1 15
1 5 11
2 32 17
2 27 8
2 18 8
2 13 3
2 7 15
35 2 12
3 2 3
3 18 3
3 35 4
20 3 11
32 4 17
4 22 9
28 4 17
4 13 16
4 34 10
19 4 16
37 4 11
12 4 1
4 26 20
20 4 15
5 32 16
30 5 9
33 5 16
16 5 3
5 23 12
5 12 6
6 24 8
7 6 4
6 16 13
23 6 9
6 12 13
26 6 20
20 6 19
7 18 15
7 28 12
7 25 1
19 7 3
7 26 7
8 27 12
8 34 14
21 8 20
23 8 20
8 26 13
8 20 20
9 13 3
9 35 10
10 27 12
35 10 16
10 19 1
17 10 5
36 11 4
32 11 10
34 11 1
11 33 18
12 11 8
36 12 8
12 22 16
28 12 4
35 12 4
12 37 8
24 13 2
13 14 12
27 13 13
22 13 1
16 13 13
13 26 2
14 27 16
30 14 17
14 18 5
14 34 8
14 16 12
15 17 19
16 27 1
16 25 12
16 19 7
16 26 3
18 21 5
19 24 20
19 37 17
19 26 7
20 36 3
31 20 19
20 30 7
20 29 1
23 20 6
32 21 15
21 27 1
25 21 20
21 37 9
21 26 18
22 29 14
22 33 3
27 23 16
34 23 14
23 35 6
31 24 5
24 27 6
24 25 5
35 24 4
36 25 15
31 25 7
26 36 19
26 33 11
35 26 15
33 27 7
28 36 9
29 28 12
33 28 15
29 32 16
33 29 18
29 37 13
30 32 8
30 31 7
31 37 17
34 33 8
35 33 15
15 1
