34 114
0 20 14
27 0 15
32 0 12
12 0 11
0 10 12
0 22 19
0 29 17
33 1 2
9 1 7
1 18 2
8 1 13
15 1 12
21 2 4
2 31 13
3 33 8
6 3 18
3 19 13
4 27 9
31 4 10
4 15 13
19 4 10
11 5 19
21 5 17
5 8 1
6 20 20
13 6 7
9 6 20
7 6 3
6 16 6
25 6 15
29 6 13
23 7 20
7 32 16
9 7 8
16 7 5
19 7 6
7 25 9
7 29 15
8 20 15
17 8 4
13 8 10
8 31 11
15 8 11
8 22 2
9 20 12
24 9 16
9 28 6
31 9 6
9 22 12
29 9 16
33 10 19
10 23 15
10 11 16
14 10 7
11 33 4
20 11 20
11 30 11
11 31 14
11 15 3
33 12 12
12 23 3
31 12 8
26 12 5
16 12 8
23 13 4
32 13 6
13 21 1
13 15 14
13 16 11
33 14 6
14 24 16
14 17 6
14 19 7
14 29 10
15 24 3
25 15 6
23 16 2
24 16 4
17 16 1
16 27 2
16 22 13
26 16 1
27 17 13
22 17 18
26 17 4
19 17 15
17 25 19
24 18 4
28 18 10
22 18 11
29 18 12
20 19 10
23 19 11
28 19 11
19 26 9
19 25 18
25 20 2
20 29 19
27 21 4
21 25 7
33 22 20
32 22 10
29 22 2
30 24 5
27 24 10
24 28 15
26 24 17
30 25 17
25 26 2
31 26 8
27 33 18
27 30 16
28 30 13
32 30 10
3 2
