38 103
0 12 16
0 2 8
0 24 7
19 0 19
13 0 16
0 34 5
0 36 15
0 14 7
1 4 13
1 11 4
22 1 8
12 1 14
7 1 18
28 2 15
18 2 6
2 33 19
3 33 12
3 10 3
3 27 10
29 3 10
3 21 11
15 3 20
17 4 12
4 26 10
7 4 17
18 4 8
4 33 13
4 13 9
4 34 4
36 4 17
18 5 6
5 19 4
5 34 17
5 29 2
23 6 2
6 37 1
6 34 15
6 27 3
6 29 17
15 6 2
17 7 11
18 7 3
7 9 13
34 7 4
21 7 1
8 23 16
8 28 13
8 33 12
8 37 5
30 8 2
8 32 14
28 9 3
9 18 5
9 10 5
20 9 16
9 14 20
17 10 20
10 28 7
10 33 4
15 10 16
10 20 11
11 28 2
11 18 8
33 11 17
11 36 2
12 26 5
12 28 9
13 23 6
16 13 2
13 25 12
26 15 9
35 15 7
15 20 2
16 22 14
16 20 10
17 26 14
37 17 16
32 17 9
25 17 2
22 18 12
18 26 11
19 30 12
19 29 1
36 19 6
19 20 7
20 22 3
21 22 20
21 30 7
32 21 20
22 23 9
23 24 20
25 28 13
25 32 3
25 36 2
27 26 7
27 35 4
31 28 5
28 35 14
35 29 19
31 30 18
30 35 19
32 37 6
37 36 8
14 5
