37 100
19 0 14
21 0 11
0 28 2
1 2 12
4 1 2
26 1 1
1 17 6
1 24 11
23 2 1
25 2 3
36 2 4
2 5 11
4 3 3
32 3 7
3 8 10
5 3 20
4 29 7
4 11 13
13 4 16
8 4 3
9 4 9
5 28 9
32 5 12
9 5 18
5 24 4
22 6 11
7 6 13
6 34 15
11 6 16
20 6 19
6 25 13
36 6 4
6 18 13
7 29 9
22 7 12
31 7 13
26 7 1
17 7 9
7 12 18
33 7 4
7 15 10
19 8 10
32 8 20
8 26 10
12 8 1
9 22 11
30 9 5
28 9 13
26 9 13
25 9 3
12 9 9
9 15 6
10 30 6
10 11 9
10 25 7
11 27 3
11 26 20
11 17 1
11 35 17
19 12 9
21 12 20
30 12 7
14 12 10
31 13 12
13 32 6
27 13 8
15 13 9
14 13 6
13 35 9
23 14 5
22 14 3
32 14 13
14 26 8
14 16 3
35 14 11
15 25 17
24 15 7
16 27 13
26 16 6
17 31 16
35 17 6
18 23 16
18 34 12
19 29 20
24 19 17
21 22 6
22 30 5
27 22 16
26 22 15
31 23 1
26 36 8
26 33 11
27 30 13
31 27 8
34 29 8
35 29 9
30 33 8
31 34 6
36 31 5
36 35 16
35 28
