34 95
24 0 17
29 0 20
0 19 16
7 0 19
33 0 13
0 26 20
8 0 14
0 10 5
1 21 4
23 1 5
28 1 15
1 16 11
11 1 15
1 29 12
7 1 12
17 1 8
23 2 19
31 2 16
2 28 19
2 12 17
2 4 5
22 2 6
2 17 6
2 14 6
3 5 18
16 3 17
20 3 2
4 13 11
4 29 6
4 20 18
5 13 7
12 5 13
9 5 12
5 14 1
6 15 7
6 31 2
25 6 6
22 6 2
6 7 14
20 6 7
21 7 14
7 23 1
19 7 19
14 7 18
8 23 16
9 21 17
23 9 10
31 9 7
16 9 4
9 22 13
9 20 1
31 10 13
10 12 13
10 27 2
10 16 8
10 18 11
22 10 3
10 19 20
10 26 13
14 10 15
11 21 3
19 11 11
21 12 10
12 32 13
12 18 4
13 27 5
16 13 19
25 13 17
13 19 1
23 14 8
31 14 13
16 14 1
21 15 15
15 29 6
15 22 16
31 16 4
16 18 6
28 17 14
30 17 10
25 18 6
28 19 7
21 20 17
23 20 5
21 31 3
32 22 16
22 30 8
24 23 8
25 23 3
23 29 4
24 28 15
29 24 19
32 26 5
28 31 1
32 30 16
32 33 16
15 14
