37 126
11 0 16
0 7 3
0 30 2
25 0 6
0 17 14
0 8 10
13 0 2
22 1 19
1 8 6
19 1 13
23 1 5
32 1 12
2 11 13
31 2 20
2 26 9
2 30 11
2 25 18
2 17 7
8 2 5
29 2 18
2 13 18
2 5 4
2 35 4
3 15 4
3 30 1
16 3 7
6 3 17
4 18 10
4 7 15
26 4 7
25 4 11
4 8 18
29 4 10
23 4 14
5 4 9
18 5 2
26 5 12
29 5 6
9 5 3
34 5 3
10 6 11
29 6 17
36 6 7
10 7 8
15 7 6
16 7 8
15 8 18
30 8 3
14 8 19
34 8 3
10 9 17
10 22 16
29 10 1
10 20 3
10 24 19
32 10 12
10 33 4
36 10 1
11 18 9
11 15 15
11 35 9
11 28 19
26 12 5
17 12 3
27 12 1
35 12 17
13 30 4
13 25 3
13 27 20
20 13 7
24 13 8
13 35 16
14 36 17
21 14 3
15 31 20
29 15 16
19 15 13
15 34 1
35 15 5
26 16 5
16 22 6
20 16 6
17 22 16
17 29 1
17 24 12
17 35 7
17 32 1
36 17 7
31 18 13
18 30 7
18 29 19
19 18 17
18 23 18
32 18 17
18 33 20
19 29 9
19 34 8
19 36 7
31 20 3
30 20 20
29 20 19
23 20 12
20 24 15
21 26 6
30 21 12
34 21 16
29 22 19
22 24 3
32 22 15
22 36 8
23 25 20
35 23 6
33 23 9
23 28 8
34 24 12
30 25 6
25 36 12
26 29 11
36 26 15
27 31 16
32 28 11
29 35 17
33 31 2
36 31 11
32 33 10
32 36 13
1 27
