37 115
0 21 9
0 33 6
0 8 7
31 0 5
9 0 11
0 27 10
1 17 8
1 10 8
33 1 12
19 1 8
1 7 6
18 1 8
36 1 6
11 1 16
25 2 20
2 6 1
13 2 5
35 3 5
21 3 3
32 3 2
26 3 19
3 8 14
3 9 7
23 3 10
3 6 4
28 3 11
17 4 16
4 12 5
8 4 9
31 4 3
4 23 13
29 4 4
18 4 2
36 4 17
4 27 3
21 5 13
5 19 20
28 5 19
13 5 9
20 6 20
6 8 11
6 31 11
14 6 12
24 6 9
7 20 20
32 7 13
7 24 8
7 29 10
7 27 5
8 17 8
8 20 2
8 29 16
9 34 4
9 21 13
16 9 15
9 27 4
20 10 8
10 16 8
19 10 14
30 10 15
13 10 14
11 17 6
11 18 16
36 11 18
28 11 13
12 35 11
13 26 9
13 15 1
31 13 7
14 13 5
13 24 1
29 13 19
13 28 15
14 34 7
19 14 18
26 14 6
30 14 1
29 14 15
36 14 1
15 31 12
15 23 1
27 15 16
16 22 14
16 26 19
16 23 17
27 16 5
17 32 7
18 20 9
21 18 6
19 18 2
26 19 6
30 19 12
19 36 2
20 34 11
34 21 16
23 21 1
22 29 8
22 28 3
23 36 3
35 24 8
26 24 2
24 30 4
24 29 15
28 26 13
27 35 11
32 27 12
33 27 8
27 31 14
29 32 17
30 29 17
29 36 2
31 30 9
33 31 2
34 32 7
33 35 17
12 25
