35 82
0 4 7
9 0 6
0 26 6
11 0 12
30 1 17
8 1 1
16 1 14
15 1 1
34 1 1
32 1 15
17 1 18
7 2 17
2 27 8
25 2 20
24 2 18
3 6 13
3 18 16
3 9 1
5 3 12
21 4 10
4 19 6
4 29 8
4 18 12
4 22 18
14 4 4
5 12 14
7 5 17
27 5 7
5 22 5
16 5 6
32 5 8
14 6 13
33 7 19
8 31 8
12 8 20
29 8 12
8 33 14
14 8 19
8 26 20
9 19 2
9 15 3
24 9 5
21 10 10
23 10 14
11 28 13
11 25 18
34 11 10
23 12 19
14 12 20
13 30 8
13 22 6
32 13 3
14 31 8
14 17 14
16 32 6
16 26 9
31 17 17
17 19 12
17 23 16
20 17 14
18 31 10
21 18 7
22 18 17
34 18 17
21 19 11
19 29 4
19 25 6
23 19 11
25 20 10
29 21 7
21 25 2
23 21 19
21 32 2
34 24 11
25 27 10
25 34 10
25 26 11
30 26 15
26 27 1
26 32 12
31 27 3
33 31 9
32 28
