30 81
0 21 4
0 19 1
0 25 1
14 0 14
0 4 12
24 1 16
1 27 8
1 15 2
1 22 3
10 1 3
20 2 15
2 24 13
11 2 4
2 28 4
10 2 18
2 25 20
3 26 16
3 10 13
14 3 17
4 13 12
18 4 20
5 24 1
28 5 16
12 5 10
5 22 18
29 5 20
6 28 6
24 7 5
27 7 20
19 7 5
7 14 5
9 7 1
8 26 18
8 11 14
8 9 4
9 23 6
9 24 16
9 27 3
15 9 5
9 28 7
9 10 8
19 9 9
29 9 12
28 10 1
14 10 12
11 24 9
11 18 1
25 11 6
20 12 6
18 12 6
12 15 6
19 12 20
13 24 3
13 18 11
13 15 19
28 13 3
14 24 6
18 14 14
15 14 13
14 28 18
26 15 20
15 23 8
21 15 4
16 17 1
17 26 4
17 21 15
17 19 14
29 17 4
18 23 10
28 18 12
22 19 18
21 20 5
20 28 15
22 20 7
20 29 12
22 21 10
22 24 15
29 22 18
27 23 16
23 28 20
29 24 17
16 6
