27 69
0 7 3
0 20 18
16 0 11
0 14 20
2 1 7
7 1 13
1 5 20
1 3 15
1 22 3
2 25 14
2 8 5
6 2 6
2 26 1
15 2 7
9 2 12
3 8 3
3 11 18
3 26 19
3 23 8
4 24 13
11 4 18
4 12 18
4 16 20
26 4 12
4 21 7
5 24 6
5 20 5
5 8 12
5 18 8
6 26 4
17 6 5
7 25 10
7 20 16
26 7 9
7 23 17
7 10 18
8 19 11
26 8 20
21 8 18
24 9 8
9 20 7
9 19 19
25 10 11
19 10 8
11 10 9
21 10 19
12 13 1
23 12 13
17 12 15
14 12 20
13 20 1
23 13 18
17 13 11
20 14 12
14 16 18
26 14 17
23 14 17
15 24 16
18 15 20
16 26 12
17 16 19
25 17 2
20 17 4
17 19 12
18 19 19
18 21 18
19 24 9
19 20 15
24 25 3
16 22
