29 74
0 24 5
0 9 13
7 0 10
0 6 10
0 14 17
2 0 18
27 0 1
13 0 3
26 0 5
12 1 8
1 14 9
27 1 19
1 13 15
26 1 6
18 2 8
2 6 11
2 14 5
13 2 19
3 19 3
3 24 11
6 3 20
14 3 9
4 17 5
7 4 19
21 4 6
4 11 2
16 4 16
5 9 20
5 7 19
18 5 11
5 21 3
27 5 9
6 25 12
24 6 18
10 6 2
6 18 1
6 27 16
7 25 9
18 7 7
7 15 15
7 11 20
7 8 20
19 8 10
12 8 10
8 14 2
8 16 4
9 19 20
27 9 9
13 9 4
10 15 15
28 10 12
10 16 16
19 11 15
16 11 8
11 26 7
12 18 3
12 14 6
13 19 14
14 15 19
19 15 8
16 15 5
16 21 7
26 16 3
17 24 16
23 17 17
26 18 15
19 27 16
22 20 15
21 25 4
21 24 15
22 27 18
25 28 15
27 25 5
27 28 11
20 23
