32 110
0 27 18
15 0 19
0 19 3
0 10 1
1 0 17
26 1 14
1 22 19
1 5 15
1 19 18
16 1 5
2 26 1
2 5 6
2 27 16
2 13 8
3 2 2
18 2 9
2 31 10
3 5 9
3 25 15
27 3 20
3 19 2
3 24 14
3 4 17
20 3 16
12 3 4
3 23 4
31 3 13
4 6 18
4 5 14
30 4 9
11 4 12
4 19 3
9 4 15
28 4 14
5 25 15
5 13 4
12 5 5
5 23 20
5 18 5
14 5 13
5 31 3
22 6 9
6 30 20
13 6 5
10 6 2
6 29 1
7 22 18
7 11 7
8 7 9
7 18 17
26 8 13
30 8 9
25 8 12
8 11 16
13 8 6
8 15 6
8 10 11
8 18 2
8 17 5
9 16 5
10 26 19
15 10 14
29 10 19
10 12 12
10 17 4
10 14 3
10 21 11
11 13 3
24 11 15
20 11 4
17 11 5
11 21 8
25 12 2
13 12 18
18 12 20
12 28 15
14 12 10
15 13 19
13 19 18
13 29 11
13 28 6
13 21 11
14 22 10
19 14 10
14 24 11
22 15 16
15 27 4
15 29 20
16 24 12
16 18 16
27 17 2
17 31 3
18 24 11
19 25 18
29 19 4
22 20 6
20 30 2
20 23 16
21 20 6
30 22 19
22 27 16
24 22 4
25 23 18
31 23 15
26 24 8
24 28 20
26 27 4
29 26 2
26 31 18
29 30 3
25 21
