32 78
13 0 6
11 0 6
0 19 17
4 0 6
0 29 10
0 28 2
0 25 6
1 17 3
1 21 4
19 1 11
2 1 3
2 17 11
9 2 15
2 14 20
8 2 10
2 26 11
15 3 10
10 3 19
3 22 13
14 4 4
4 23 7
4 27 3
6 5 19
5 15 17
6 9 14
6 21 12
23 6 2
17 7 17
13 7 1
7 20 7
7 23 14
27 7 16
7 26 20
28 7 18
27 8 13
26 9 12
25 9 3
20 10 20
10 21 18
10 19 2
10 12 11
16 11 18
21 11 4
11 23 1
27 11 18
11 25 5
11 30 2
22 11 12
12 13 5
20 12 4
13 21 20
13 24 19
16 14 18
14 22 2
19 16 8
16 23 5
16 27 18
16 25 8
22 16 13
17 20 20
23 17 18
18 17 11
17 24 10
17 22 11
31 18 11
19 21 10
27 19 14
19 25 19
19 30 2
21 23 4
21 30 12
21 22 15
22 23 14
29 23 17
23 26 20
30 23 9
25 24 11
29 27 9
14 1
