34 131
17 0 20
31 0 2
0 16 10
0 14 8
0 21 8
0 29 2
0 18 6
20 0 10
1 17 6
23 1 9
1 32 1
1 2 5
30 1 20
29 1 1
1 10 15
26 1 18
6 1 2
1 7 12
24 2 2
12 2 20
19 2 4
29 2 17
10 2 14
27 2 17
24 3 1
31 3 12
3 14 7
3 30 16
21 3 4
18 3 20
8 3 8
4 11 18
13 4 1
4 25 16
30 4 15
4 21 1
6 4 3
4 8 14
17 5 14
5 13 4
5 32 9
5 28 17
21 5 6
5 10 3
6 17 12
25 6 17
23 6 13
6 28 6
6 21 19
33 6 14
26 6 15
6 8 10
11 7 14
17 7 5
25 7 7
16 7 11
19 7 15
7 10 12
7 18 10
15 7 1
11 8 14
8 12 18
8 16 11
8 19 6
8 30 17
8 29 11
8 18 1
27 8 15
25 9 8
9 22 10
19 9 10
9 28 5
9 30 12
9 33 10
15 9 6
31 10 15
18 11 11
11 15 3
13 12 3
14 12 8
12 28 15
30 12 2
15 12 14
13 24 15
13 21 10
14 23 12
14 31 12
19 14 8
14 21 3
15 14 9
23 15 19
31 15 16
15 19 1
28 15 17
21 15 1
26 15 9
27 15 3
16 17 7
16 19 8
33 16 19
16 18 5
17 25 8
28 17 4
18 23 3
18 32 17
28 18 11
18 26 20
27 18 4
31 19 19
31 20 3
20 30 16
33 20 19
27 20 20
25 21 15
28 21 2
22 23 9
22 31 4
25 23 14
23 31 6
23 26 14
31 25 1
25 33 2
26 31 5
32 26 15
30 26 19
27 31 2
31 28 15
28 30 9
33 29 20
33 30 6
32 31 9
21 2
