38 123
0 27 12
0 9 16
29 0 10
0 16 6
3 1 16
1 27 14
24 1 1
1 9 17
33 1 15
1 26 1
20 2 8
4 2 14
2 36 7
9 2 3
2 22 14
2 16 5
2 5 11
37 3 2
4 3 14
13 3 4
21 3 7
34 3 10
3 30 7
11 3 6
4 12 1
31 4 9
37 4 3
35 4 14
33 4 9
4 34 1
4 5 5
4 26 15
5 15 19
5 13 8
28 5 16
5 11 9
5 26 1
19 5 11
6 35 20
6 33 3
28 6 9
19 6 8
7 37 3
23 7 12
36 7 12
9 7 10
7 29 12
12 8 20
27 8 18
25 8 17
8 15 20
8 36 6
24 8 11
34 8 2
8 30 3
8 11 15
9 20 10
9 27 15
34 9 1
10 14 17
19 10 8
11 31 13
11 27 9
36 11 20
11 35 2
21 11 19
29 11 14
12 35 18
26 12 16
13 25 9
23 13 13
21 13 6
15 20 20
31 15 1
15 25 2
15 23 17
15 32 13
29 15 8
34 15 18
31 16 3
16 27 14
16 25 11
24 16 14
33 16 6
17 37 7
25 17 20
17 28 9
18 25 16
18 23 16
18 35 2
21 18 12
18 34 6
19 28 6
37 20 8
20 36 4
20 24 1
21 20 18
20 34 1
27 21 19
23 21 17
21 24 12
22 36 18
33 22 8
26 22 2
31 23 9
29 23 15
30 23 5
26 23 3
35 24 15
32 25 10
25 35 16
31 26 9
26 34 15
27 35 2
27 30 9
28 31 20
29 37 18
30 36 9
30 34 19
35 32 2
34 32 13
33 35 1
34 37 5
30 14
