31 82
8 0 4
0 7 16
19 0 18
28 0 4
1 17 19
1 5 6
1 29 9
28 1 19
2 12 6
4 2 11
2 6 7
2 30 13
3 27 10
14 3 11
3 23 2
3 4 4
3 8 5
13 3 2
9 3 5
3 25 18
19 3 7
4 23 5
4 10 16
24 4 7
4 11 17
5 23 5
21 5 2
18 5 1
6 26 17
6 22 6
6 21 8
6 25 13
30 6 11
6 28 17
7 14 19
8 7 15
7 16 2
8 10 15
8 11 7
9 27 11
9 23 1
21 9 16
9 24 11
10 25 8
10 11 14
20 10 14
16 10 17
11 17 19
23 11 7
13 11 19
20 11 7
11 28 13
12 29 14
23 13 3
22 13 2
13 24 10
19 14 9
17 15 8
20 15 15
16 15 18
30 15 5
18 15 2
16 23 19
19 16 6
17 27 10
19 17 4
28 18 11
19 26 20
27 19 2
22 19 20
28 19 10
20 22 20
24 20 6
21 26 16
23 21 16
28 21 4
22 24 14
30 24 7
28 25 2
30 26 15
30 27 8
30 29 3
12 7
