34 104
0 28 15
31 0 1
23 0 4
0 2 16
16 0 1
0 22 17
0 27 1
1 33 12
1 21 4
1 28 16
1 5 20
1 8 16
1 29 12
1 12 17
1 20 16
1 16 4
1 22 13
2 28 8
8 2 20
2 15 10
2 6 2
2 4 7
2 16 7
2 30 14
33 3 14
9 3 12
19 3 2
32 3 10
9 4 19
4 29 14
4 15 20
4 25 10
4 18 8
23 4 1
4 10 19
31 5 17
6 5 20
5 19 18
5 16 19
5 32 20
27 5 7
6 33 17
8 6 14
12 6 9
24 6 12
28 7 14
29 7 6
8 14 9
8 15 13
8 25 18
27 8 16
9 26 14
28 9 2
31 9 15
9 15 8
27 9 7
10 18 18
10 13 12
11 28 8
11 25 20
16 11 11
12 21 4
12 15 10
23 12 17
12 20 9
12 32 13
14 29 13
25 14 18
24 14 15
14 20 14
30 14 9
14 22 6
15 31 17
15 25 20
15 27 20
16 33 12
29 16 5
16 18 7
26 17 6
17 33 14
21 17 20
17 29 19
33 18 7
18 32 13
21 19 16
29 19 8
25 19 11
26 20 14
20 25 13
20 23 7
20 30 8
27 20 12
24 21 1
24 31 15
24 29 2
30 24 19
24 27 7
28 25 12
25 32 10
32 26 8
29 27 13
30 33 8
30 31 2
30 32 10
22 13
