33 90
0 13 10
1 0 4
6 0 11
0 20 1
0 29 1
0 4 3
1 13 1
1 24 2
1 29 7
17 1 14
1 14 12
25 1 20
4 1 16
24 2 2
2 5 10
2 8 3
18 2 16
2 10 2
3 18 8
4 6 6
19 4 15
12 4 6
4 32 19
24 5 13
20 5 19
5 15 18
5 30 9
22 6 6
24 6 7
7 6 4
7 9 2
7 26 17
7 8 13
13 8 1
8 16 2
8 17 12
24 9 13
9 26 2
9 14 17
9 11 4
10 9 5
9 27 5
10 13 3
10 16 5
10 19 17
20 10 11
23 10 16
16 11 13
11 21 9
19 11 2
24 11 17
11 20 20
15 11 9
28 12 4
15 12 17
12 29 13
12 14 18
16 13 4
13 14 13
13 25 11
22 14 10
16 14 2
26 14 12
14 17 7
14 31 15
27 14 18
15 22 9
15 32 2
27 16 14
17 28 5
17 25 9
22 19 12
24 19 17
19 28 9
19 32 6
19 25 13
29 20 4
31 21 8
32 21 7
26 22 6
23 24 14
23 28 14
24 29 11
29 25 13
25 26 8
25 27 1
28 26 14
27 28 2
28 32 14
30 32 6
31 3
