34 72
0 5 6
0 8 14
28 0 8
0 19 3
0 7 11
1 24 13
6 1 3
22 1 10
2 13 6
2 8 4
15 2 11
16 2 1
21 2 13
17 2 7
13 3 5
23 3 4
22 3 1
16 3 11
32 4 20
23 5 13
5 24 14
5 22 10
10 5 8
33 6 1
6 24 19
11 6 2
16 6 19
7 13 11
7 18 7
9 7 11
17 7 6
12 8 19
8 28 11
14 8 17
8 9 11
12 9 10
16 9 10
21 9 4
9 14 4
10 31 8
10 16 12
29 10 9
20 11 15
11 29 14
12 23 19
28 12 19
15 12 12
12 14 8
13 32 6
25 14 1
15 18 16
16 28 20
21 16 5
16 17 18
17 31 8
26 17 4
17 18 14
17 21 9
17 29 8
19 18 6
18 26 1
18 21 15
20 19 18
20 33 1
24 21 17
21 26 16
22 29 15
23 26 12
27 24 13
32 24 16
28 32 14
29 30 15
31 4
