33 69
2 0 19
1 0 4
1 30 1
12 1 5
1 3 1
26 1 19
1 11 2
2 32 9
8 2 9
2 7 12
11 2 9
21 3 3
3 15 8
4 21 16
5 27 11
28 5 9
20 5 20
6 30 12
6 14 18
6 18 3
7 28 2
16 7 16
7 25 19
10 8 10
23 8 5
28 8 2
24 8 13
9 21 14
10 9 20
9 29 13
9 28 1
25 9 19
26 9 1
11 9 17
10 26 7
11 21 2
11 16 16
12 11 2
29 12 1
30 12 10
12 24 7
26 12 4
12 31 2
13 19 8
15 13 7
24 14 2
28 15 3
30 15 3
15 25 3
24 15 8
21 16 9
16 23 17
16 25 9
17 16 1
18 16 12
18 21 15
19 18 2
18 26 7
18 20 15
19 30 12
20 24 2
21 30 18
27 22 3
23 28 9
32 25 19
26 32 4
29 28 11
29 32 18
31 32 17
0 22
