39 100
6 0 19
28 0 5
0 3 16
15 0 7
33 0 11
21 0 15
4 0 16
0 17 17
1 23 18
1 20 8
26 1 20
1 4 3
2 28 13
2 32 2
27 2 7
38 2 15
3 34 20
5 3 10
3 16 19
3 36 7
3 7 10
3 17 3
14 4 1
7 4 16
4 38 10
35 4 10
17 4 17
22 5 12
5 18 6
27 5 20
5 21 6
17 5 19
9 6 7
6 30 5
20 6 9
7 19 14
7 37 12
7 36 19
8 25 9
8 31 1
13 8 12
11 9 14
9 22 4
9 34 19
9 27 4
38 9 15
36 10 17
11 28 6
34 11 13
11 18 14
20 11 16
11 29 11
11 33 9
30 12 7
12 20 18
33 12 2
17 12 17
22 13 11
13 24 5
19 14 20
29 14 10
26 14 6
14 36 20
28 15 15
15 34 7
18 15 3
27 15 9
16 22 7
16 29 10
21 16 9
24 17 20
17 31 11
17 36 11
30 18 15
33 18 3
36 18 17
31 19 6
30 20 17
20 37 20
20 21 1
22 23 20
22 25 6
33 22 7
30 23 20
35 24 3
25 34 12
32 25 15
25 27 18
36 26 20
27 29 15
37 27 7
29 28 16
28 31 9
35 29 4
30 31 12
30 33 17
31 34 12
37 34 12
37 35 17
37 38 14
30 16
